rougeLsum,length,str_em,Disambig-F1,ovscore
34.66666666666667,43.0,50.0,50.0,41.63331998932266
52.42718446601942,50.0,50.0,50.0,51.199211158971686
40.0,13.0,50.0,50.0,44.721359549995796
29.535864978902953,140.0,0.0,0.0,0.0
26.66666666666667,37.0,0.0,0.0,0.0
37.62376237623762,52.0,50.0,50.0,43.37266557190002
23.300970873786408,12.0,50.0,50.0,34.13280743931446
43.956043956043956,39.0,50.0,75.0,57.416925176321456
9.900990099009901,11.0,50.0,50.0,22.249707974499238
34.14634146341463,43.0,100.0,50.0,41.31969352706687
28.846153846153843,34.0,100.0,100.0,53.70861555295746
13.333333333333334,5.0,50.0,50.0,25.819888974716115
24.76190476190476,15.0,0.0,16.666666666666664,20.3149800073348
48.88888888888889,20.0,50.0,50.0,49.441323247304425
38.297872340425535,28.0,100.0,66.66666666666667,50.529115263991145
47.71573604060914,113.0,25.0,35.416666666666664,41.108786385697485
42.42424242424242,16.0,50.0,50.0,46.056618647183825
36.58536585365853,42.0,0.0,34.09090909090909,35.31612070110083
3.3898305084745757,16.0,0.0,0.0,0.0
9.836065573770492,3.0,0.0,0.0,0.0
33.57664233576642,25.0,33.33333333333333,33.33333333333333,33.454766643816455
22.857142857142858,10.0,50.0,66.66666666666666,39.036002917941325
25.0,14.0,100.0,100.0,50.0
16.867469879518072,12.0,16.666666666666664,16.666666666666664,16.766767666785622
23.44322344322344,111.0,0.0,0.0,0.0
31.57894736842105,14.0,0.0,20.0,25.13123449750173
34.5679012345679,25.0,50.0,33.33333333333333,33.945005147821036
37.74834437086093,189.0,20.0,0.0,0.0
18.46153846153846,7.0,100.0,66.66666666666666,35.082320772281165
36.97478991596639,41.0,50.0,50.0,42.99697077467574
7.594936708860758,3.0,50.0,25.0,13.77945636523876
41.95804195804196,49.0,100.0,100.0,64.77502756312957
9.090909090909092,4.0,0.0,0.0,0.0
38.59649122807017,19.0,50.0,53.333333333333336,45.37046982524804
37.078651685393254,67.0,50.0,50.0,43.05731743002184
31.775700934579437,27.0,33.33333333333333,33.33333333333333,32.545199817371646
42.926829268292686,106.0,0.0,25.0,32.75928466415769
31.88405797101449,67.0,50.0,0.0,0.0
36.92307692307693,14.0,100.0,58.33333333333333,46.40954808922571
28.124999999999993,13.0,50.0,25.0,26.51650429449553
30.08849557522124,20.0,50.0,50.0,38.78691504568341
42.857142857142854,20.0,100.0,50.0,46.29100498862757
58.2375478927203,122.0,80.0,53.333333333333336,55.731522088297716
23.076923076923077,8.0,50.0,50.0,33.96831102433787
34.61538461538461,19.0,50.0,0.0,0.0
11.428571428571429,10.0,0.0,0.0,0.0
26.666666666666668,20.0,0.0,0.0,0.0
27.00729927007299,183.0,50.0,0.0,0.0
14.173228346456693,19.0,0.0,0.0,0.0
32.0,16.0,50.0,66.66666666666666,46.18802153517006
15.094339622641511,12.0,0.0,0.0,0.0
27.27272727272727,48.0,0.0,0.0,0.0
36.12903225806452,95.0,0.0,0.0,0.0
11.76470588235294,3.0,25.0,60.0,26.56844656620286
26.086956521739136,12.0,0.0,0.0,0.0
25.0,12.0,50.0,50.0,35.35533905932738
40.0,27.0,0.0,0.0,0.0
26.851851851851855,97.0,50.0,25.0,25.909386258580046
50.35971223021583,80.0,50.0,55.55555555555556,52.89387290194911
36.58536585365853,16.0,0.0,25.0,30.24291894545669
25.519287833827892,239.0,50.0,0.0,0.0
34.883720930232556,19.0,50.0,50.0,41.76345347922784
